label,cobblestone,compacted,gravel,concrete_plates,grass,sett,concrete,ground,paving_stones,asphalt,filepath
asphalt,0.0004172325134277344,0.0019292831420898438,0.00031495094299316406,0.04974365234375,0.00864410400390625,0.001285552978515625,0.018310546875,0.0001442432403564453,0.0092010498046875,0.91015625,../data/deep_pavements_dataset/dataset/asphalt/631eb68b988ea9b713bbc0ddf042ed40.png
asphalt,0.0007548332214355469,0.00492095947265625,0.00015342235565185547,0.039947509765625,0.0012845993041992188,0.0023250579833984375,0.0301513671875,0.00013530254364013672,0.0110931396484375,0.9091796875,../data/deep_pavements_dataset/dataset/asphalt/b67f4285d29251bc226245f02c2473e0.png
asphalt,0.0014677047729492188,0.0079345703125,0.0002982616424560547,0.058624267578125,0.0020694732666015625,0.004383087158203125,0.040313720703125,0.0002472400665283203,0.0229644775390625,0.86181640625,../data/deep_pavements_dataset/dataset/asphalt/50c9af22a9e60d560c3fe9210b38417e.png
asphalt,0.00054168701171875,0.004398345947265625,0.00011360645294189453,0.0144195556640625,0.00040912628173828125,0.0013408660888671875,0.025299072265625,0.00014579296112060547,0.00376129150390625,0.94970703125,../data/deep_pavements_dataset/dataset/asphalt/c97a2e3adcb226fecb790ac7e157df83.png
asphalt,0.0002582073211669922,0.0007710456848144531,0.00021409988403320312,0.031768798828125,0.00882720947265625,0.0005640983581542969,0.0218353271484375,0.0001518726348876953,0.00687408447265625,0.9287109375,../data/deep_pavements_dataset/dataset/asphalt/907b3c80eb9f7d3fbfeadc9bf8d60560.png
asphalt,0.0003695487976074219,0.0007123947143554688,0.0003933906555175781,0.01476287841796875,0.09930419921875,0.0005211830139160156,0.004100799560546875,0.0004744529724121094,0.0214691162109375,0.85791015625,../data/deep_pavements_dataset/dataset/asphalt/cd6aedc58e3d3fb13a27bd377675f03c.png
asphalt,0.0004906654357910156,0.0020656585693359375,6.437301635742188e-05,0.04022216796875,0.002002716064453125,0.001659393310546875,0.0208587646484375,9.66191291809082e-05,0.0172882080078125,0.9150390625,../data/deep_pavements_dataset/dataset/asphalt/799f09743b78bc297e93a9d3fd9b06df.png
asphalt,0.000949859619140625,0.0077056884765625,0.0005412101745605469,0.00959014892578125,0.00028967857360839844,0.0012578964233398438,0.11322021484375,0.0006132125854492188,0.0024242401123046875,0.86328125,../data/deep_pavements_dataset/dataset/asphalt/29662ec08cbee5808bd430470846e621.png
asphalt,0.001209259033203125,0.0006470680236816406,0.0019321441650390625,0.179443359375,0.0069580078125,0.0026397705078125,0.07025146484375,8.225440979003906e-05,0.004779815673828125,0.73193359375,../data/deep_pavements_dataset/dataset/asphalt/b0f5440e8876034fc21ee7146df88b7d.png
asphalt,0.0006055831909179688,0.0017528533935546875,0.000324249267578125,0.08184814453125,0.00592803955078125,0.0012826919555664062,0.2025146484375,0.0003345012664794922,0.020050048828125,0.68505859375,../data/deep_pavements_dataset/dataset/asphalt/e0893570d03bf40bd9477cbc8c4077a2.png
asphalt,0.006870269775390625,0.007312774658203125,0.0007953643798828125,0.076171875,0.0006389617919921875,0.0124359130859375,0.283203125,0.0004973411560058594,0.0491943359375,0.56298828125,../data/deep_pavements_dataset/dataset/asphalt/5b4d4791eac57aa5d0fc69034deabaaf.png
asphalt,0.004123687744140625,0.019073486328125,0.000576019287109375,0.058746337890625,0.0025005340576171875,0.010528564453125,0.06060791015625,0.0010423660278320312,0.056915283203125,0.7861328125,../data/deep_pavements_dataset/dataset/asphalt/0406b8925ffa5cc4e3c70b3bff1d0c88.png
asphalt,0.0003287792205810547,0.0005593299865722656,0.0004494190216064453,0.015838623046875,0.1650390625,0.00046372413635253906,0.0038814544677734375,0.0005254745483398438,0.0253143310546875,0.78759765625,../data/deep_pavements_dataset/dataset/asphalt/bd876fa770ebc09e62910b8ed2d12f22.png
asphalt,0.0020046234130859375,0.0084381103515625,0.0004334449768066406,0.07763671875,0.005985260009765625,0.006175994873046875,0.0244140625,0.0003170967102050781,0.040252685546875,0.83447265625,../data/deep_pavements_dataset/dataset/asphalt/59248cc1d8f4000f5fc1d7e267b06fd4.png
asphalt,0.0014200210571289062,0.006771087646484375,0.0005221366882324219,0.042816162109375,0.00257110595703125,0.003101348876953125,0.041473388671875,0.00037026405334472656,0.01389312744140625,0.88720703125,../data/deep_pavements_dataset/dataset/asphalt/531f675c7aa6c9f3159d0c2efd7affe2.png
asphalt,0.0012969970703125,0.0018873214721679688,0.0003490447998046875,0.0260467529296875,0.0098876953125,0.0025787353515625,0.01580810546875,0.0007162094116210938,0.0229949951171875,0.91845703125,../data/deep_pavements_dataset/dataset/asphalt/7c48f9973aeab2091b163519fe347db1.png
asphalt,0.01001739501953125,0.01326751708984375,0.0010232925415039062,0.006465911865234375,0.0006814002990722656,0.0038013458251953125,0.037200927734375,0.0013132095336914062,0.0247802734375,0.9013671875,../data/deep_pavements_dataset/dataset/asphalt/44a2d775c6d2fb1360246ca7e80ac74c.png
asphalt,0.001758575439453125,0.0242767333984375,0.0011005401611328125,0.0426025390625,0.00027823448181152344,0.003841400146484375,0.4169921875,0.00047326087951660156,0.005588531494140625,0.5029296875,../data/deep_pavements_dataset/dataset/asphalt/5a821e36d2c7d091fd9960f4da68a576.png
asphalt,0.00872802734375,0.013519287109375,0.0003180503845214844,0.035614013671875,0.00023996829986572266,0.00820159912109375,0.180908203125,0.00034928321838378906,0.0587158203125,0.693359375,../data/deep_pavements_dataset/dataset/asphalt/891f79a9a1c83f61c0a67e6d646c604c.png
asphalt,0.01390838623046875,0.0007371902465820312,0.00010955333709716797,0.0184326171875,0.01152801513671875,0.01306915283203125,0.0028247833251953125,0.0008616447448730469,0.505859375,0.4326171875,../data/deep_pavements_dataset/dataset/asphalt/4a5210a03f697c34ffdd028c09baab1d.png
asphalt,0.0010995864868164062,0.000804901123046875,0.00023055076599121094,0.0016002655029296875,0.0009708404541015625,0.00022339820861816406,0.12322998046875,0.00395965576171875,0.0125885009765625,0.85546875,../data/deep_pavements_dataset/dataset/asphalt/e547f1593112a59dc4a3f6ff1390c6d5.png
asphalt,0.0009307861328125,0.0218658447265625,0.0009603500366210938,0.0085601806640625,0.0002428293228149414,0.0011587142944335938,0.1181640625,0.0005826950073242188,0.0012722015380859375,0.84619140625,../data/deep_pavements_dataset/dataset/asphalt/01fa5918d8b9a6e74589a967fd43289e.png
asphalt,5.7220458984375e-05,5.7220458984375e-05,8.863210678100586e-05,0.98193359375,0.0034332275390625,0.00661468505859375,0.0008411407470703125,3.5762786865234375e-07,0.0029354095458984375,0.0040130615234375,../data/deep_pavements_dataset/dataset/asphalt/b4922a941e14f14e00ed681e92b57287.png
asphalt,0.0007443428039550781,0.0002493858337402344,0.0004374980926513672,0.896484375,0.01448822021484375,0.0254364013671875,0.0023651123046875,7.510185241699219e-06,0.019195556640625,0.0406494140625,../data/deep_pavements_dataset/dataset/asphalt/1949bf01b1ee2af0c300f8d11afeba56.png
asphalt,0.00966644287109375,0.035919189453125,0.0012674331665039062,0.00879669189453125,0.00016629695892333984,0.001903533935546875,0.61669921875,0.0009274482727050781,0.0419921875,0.282470703125,../data/deep_pavements_dataset/dataset/asphalt/51c3ee286181f14e799768e9cd0cbe6a.png
asphalt,0.0006203651428222656,0.004730224609375,0.00012218952178955078,0.00756072998046875,0.00040078163146972656,0.0009317398071289062,0.021881103515625,0.0002079010009765625,0.0038013458251953125,0.9599609375,../data/deep_pavements_dataset/dataset/asphalt/1778ae5f156b93e0c6d21f2931e7a45a.png
asphalt,0.0024471282958984375,0.004718780517578125,0.00015163421630859375,0.019256591796875,0.00041222572326660156,0.0020294189453125,0.076171875,0.00021386146545410156,0.023223876953125,0.87158203125,../data/deep_pavements_dataset/dataset/asphalt/238722c80fe1bdba4dea38b37e9034b1.png
asphalt,0.0005097389221191406,0.002933502197265625,8.320808410644531e-05,0.03253173828125,0.0015211105346679688,0.0015211105346679688,0.0261383056640625,0.00012886524200439453,0.01314544677734375,0.92138671875,../data/deep_pavements_dataset/dataset/asphalt/4ea047b8970b607c0ee660a5fdce9906.png
asphalt,0.0183563232421875,0.0228424072265625,0.00014019012451171875,0.002193450927734375,0.0006480216979980469,0.00577545166015625,0.0126190185546875,0.0033969879150390625,0.38037109375,0.5537109375,../data/deep_pavements_dataset/dataset/asphalt/798beb1e629ef4f26cfbdbd9cb1f2f3b.png
asphalt,0.0017366409301757812,0.002689361572265625,0.0003018379211425781,0.0124359130859375,0.0007472038269042969,0.001270294189453125,0.043426513671875,0.00027489662170410156,0.008819580078125,0.92822265625,../data/deep_pavements_dataset/dataset/asphalt/c8a4c20f1f6b354f1f1cb61b68b1128c.png
asphalt,0.0004191398620605469,0.0009741783142089844,0.0004191398620605469,0.033294677734375,0.0267486572265625,0.0008873939514160156,0.01081085205078125,0.0002313852310180664,0.01224517822265625,0.9140625,../data/deep_pavements_dataset/dataset/asphalt/d194a2d213b60c376825201d777e2ca5.png
asphalt,0.0013017654418945312,0.00992584228515625,0.0005426406860351562,0.110107421875,0.0048370361328125,0.00583648681640625,0.032562255859375,0.00021255016326904297,0.0210113525390625,0.8134765625,../data/deep_pavements_dataset/dataset/asphalt/ce273034df8e876131f2dd4938cc63f8.png
asphalt,0.0012426376342773438,0.0019254684448242188,0.0003452301025390625,0.0028018951416015625,0.0004572868347167969,0.0005517005920410156,0.130859375,0.0029811859130859375,0.00592803955078125,0.85302734375,../data/deep_pavements_dataset/dataset/asphalt/bdd4185bc9629994da0d5b1975d17179.png
asphalt,0.00014460086822509766,0.00016391277313232422,0.0007119178771972656,0.01522064208984375,0.5712890625,0.0001800060272216797,0.00281524658203125,0.0004055500030517578,0.0167083740234375,0.392578125,../data/deep_pavements_dataset/dataset/asphalt/1b4c8bd5c223cf1e7ffe2641f6bb669d.png
asphalt,0.0006246566772460938,0.004199981689453125,0.00010854005813598633,0.005565643310546875,0.00035572052001953125,0.0007772445678710938,0.018829345703125,0.0002092123031616211,0.00359344482421875,0.9658203125,../data/deep_pavements_dataset/dataset/asphalt/d8c624a11dffccdb6a81a601614f9dea.png
asphalt,0.1470947265625,0.01367950439453125,0.0022335052490234375,0.0255584716796875,0.002033233642578125,0.0272064208984375,0.0211944580078125,0.0005645751953125,0.54638671875,0.2139892578125,../data/deep_pavements_dataset/dataset/asphalt/d641447cb24b4bf47ae6759565a0f921.png
asphalt,0.00046539306640625,0.0027637481689453125,7.599592208862305e-05,0.01318359375,0.0006361007690429688,0.0009551048278808594,0.022430419921875,0.00014197826385498047,0.005847930908203125,0.95361328125,../data/deep_pavements_dataset/dataset/asphalt/8a3df7bad6c4452fec11d3ca4e46c2c4.png
asphalt,0.0033168792724609375,0.016326904296875,0.0005412101745605469,0.014862060546875,0.0010118484497070312,0.0038776397705078125,0.06256103515625,0.00118255615234375,0.032470703125,0.86376953125,../data/deep_pavements_dataset/dataset/asphalt/f3c7c582c7fafd643bf89ddcf4e66e42.png
asphalt,0.0018453598022460938,0.00415802001953125,0.0004382133483886719,0.030731201171875,0.000213623046875,0.001964569091796875,0.374267578125,0.00025773048400878906,0.006244659423828125,0.57958984375,../data/deep_pavements_dataset/dataset/asphalt/ea5345bffa2e5f3e7a26f0c537e8ae62.png
asphalt,0.0004069805145263672,0.00182342529296875,9.077787399291992e-05,0.019012451171875,0.0011777877807617188,0.0008349418640136719,0.025177001953125,0.00012803077697753906,0.00656890869140625,0.94482421875,../data/deep_pavements_dataset/dataset/asphalt/86b604fbcc5f3e29aff816f81428cc02.png
asphalt,0.0010557174682617188,0.007328033447265625,0.0006604194641113281,0.006267547607421875,0.00014734268188476562,0.0006604194641113281,0.16162109375,0.0004265308380126953,0.0010890960693359375,0.82080078125,../data/deep_pavements_dataset/dataset/asphalt/b8df7b7522289ac9675beb8ac89ae582.png
asphalt,0.0016145706176757812,0.010528564453125,0.00022542476654052734,0.08282470703125,0.0019474029541015625,0.006000518798828125,0.05023193359375,0.000255584716796875,0.035614013671875,0.810546875,../data/deep_pavements_dataset/dataset/asphalt/0b46e4a906e017a742b42169f9178346.png
asphalt,0.002292633056640625,0.00441741943359375,0.0009264945983886719,0.004558563232421875,0.00032019615173339844,0.0010499954223632812,0.08599853515625,0.001117706298828125,0.0028533935546875,0.896484375,../data/deep_pavements_dataset/dataset/asphalt/95594d0a8164996b0450e98de9b77e22.png
asphalt,0.0002865791320800781,0.0005030632019042969,0.0004169940948486328,0.012969970703125,0.1351318359375,0.0003917217254638672,0.003490447998046875,0.0004875659942626953,0.0182952880859375,0.828125,../data/deep_pavements_dataset/dataset/asphalt/048d6dbe628ad3dd6adfb06097fef8ee.png
asphalt,0.0016345977783203125,0.0016345977783203125,0.00012218952178955078,0.342041015625,0.005035400390625,0.00830078125,0.0594482421875,6.335973739624023e-05,0.142578125,0.439208984375,../data/deep_pavements_dataset/dataset/asphalt/20c0ce86f4f6f28a74727cebf82af53b.png
asphalt,0.00031113624572753906,0.0019063949584960938,0.0013513565063476562,0.07611083984375,0.00031113624572753906,0.0007009506225585938,0.87109375,4.9233436584472656e-05,0.001735687255859375,0.046173095703125,../data/deep_pavements_dataset/dataset/asphalt/74bc236a185d9d7b99372ca179e733ef.png
asphalt,0.00229644775390625,0.00966644287109375,0.0007004737854003906,0.374267578125,0.0001379251480102539,0.02392578125,0.51171875,8.368492126464844e-05,0.014068603515625,0.06304931640625,../data/deep_pavements_dataset/dataset/asphalt/18e1d430c82052bbbd80bdf848b32da4.png
asphalt,0.0024547576904296875,0.0110015869140625,0.0005650520324707031,0.050872802734375,0.0033550262451171875,0.006076812744140625,0.0255889892578125,0.0004134178161621094,0.0255889892578125,0.8740234375,../data/deep_pavements_dataset/dataset/asphalt/64430cef573a7a46366db5d68560b39e.png
asphalt,0.00043463706970214844,0.0010423660278320312,0.00043463706970214844,0.0304718017578125,0.02606201171875,0.0008916854858398438,0.0098876953125,0.00024771690368652344,0.011932373046875,0.91845703125,../data/deep_pavements_dataset/dataset/asphalt/2e021597cc46485d7c9b780d603934f2.png
asphalt,0.0035419464111328125,0.021026611328125,0.0007658004760742188,0.08062744140625,0.00243377685546875,0.0109100341796875,0.055389404296875,0.0006155967712402344,0.0357666015625,0.7890625,../data/deep_pavements_dataset/dataset/asphalt/08d9c7b9e44e25e308a290c574b271bd.png
asphalt,0.0005464553833007812,0.0021610260009765625,0.00010758638381958008,0.01409149169921875,0.0017919540405273438,0.0009899139404296875,0.0136566162109375,0.00017189979553222656,0.008819580078125,0.95751953125,../data/deep_pavements_dataset/dataset/asphalt/c74ff58c1907249278d21d15f906756d.png
asphalt,0.0021228790283203125,0.0122222900390625,0.00033593177795410156,0.00814056396484375,0.0005369186401367188,0.0021228790283203125,0.046844482421875,0.000942230224609375,0.014739990234375,0.912109375,../data/deep_pavements_dataset/dataset/asphalt/59ed3ab44d91f02af2b577861b633443.png
asphalt,0.00102996826171875,0.00785064697265625,0.00016295909881591797,0.27685546875,0.0007305145263671875,0.005229949951171875,0.28564453125,6.586313247680664e-05,0.03204345703125,0.390380859375,../data/deep_pavements_dataset/dataset/asphalt/bb18eaa549ee3185b8edddf3ad1b9215.png
asphalt,0.001953125,0.006610870361328125,0.0003502368927001953,0.0269775390625,0.0025882720947265625,0.0038852691650390625,0.0153656005859375,0.00032901763916015625,0.020355224609375,0.92138671875,../data/deep_pavements_dataset/dataset/asphalt/1ac1f3bcd8877b020af2a10ade17206a.png
asphalt,0.0037517547607421875,0.0229949951171875,0.0010423660278320312,0.050201416015625,0.0027446746826171875,0.009002685546875,0.04718017578125,0.0009784698486328125,0.0260467529296875,0.8359375,../data/deep_pavements_dataset/dataset/asphalt/fc8ea8b64b63be963c32d45e240fe39f.png
asphalt,0.0006203651428222656,0.002780914306640625,9.512901306152344e-05,0.0117034912109375,0.0007963180541992188,0.0010890960693359375,0.016510009765625,0.00016188621520996094,0.0068817138671875,0.95947265625,../data/deep_pavements_dataset/dataset/asphalt/39f61bc3f38fb3dba0b7f90cc0fe00aa.png
asphalt,0.0006260871887207031,0.0011339187622070312,0.0012454986572265625,0.1630859375,0.015655517578125,0.0019893646240234375,0.07464599609375,0.00017940998077392578,0.01042938232421875,0.73095703125,../data/deep_pavements_dataset/dataset/asphalt/9cadb9d44ffdb458bb2b7ac6251086ba.png
asphalt,0.0073394775390625,0.004886627197265625,0.0002434253692626953,0.0225982666015625,0.0007042884826660156,0.004886627197265625,0.04937744140625,0.0003223419189453125,0.061431884765625,0.84814453125,../data/deep_pavements_dataset/dataset/asphalt/4e8f0cb1c361422187d989b13dc492da.png
asphalt,0.0033359527587890625,0.0116424560546875,0.0002416372299194336,0.046051025390625,0.0006170272827148438,0.00550079345703125,0.1005859375,0.0003006458282470703,0.0406494140625,0.791015625,../data/deep_pavements_dataset/dataset/asphalt/09ef9e3769bbdd2e54508e7e6bfb2396.png
asphalt,0.007152557373046875,0.6640625,0.0007081031799316406,0.00180816650390625,0.0004715919494628906,0.01561737060546875,0.00836181640625,0.0076141357421875,0.268310546875,0.0257568359375,../data/deep_pavements_dataset/dataset/asphalt/b9113576a2bdd26137e6d97686ba1128.png
asphalt,0.0012102127075195312,0.0104522705078125,0.000278472900390625,0.02587890625,0.0002536773681640625,0.002643585205078125,0.09613037109375,0.00021028518676757812,0.006145477294921875,0.85693359375,../data/deep_pavements_dataset/dataset/asphalt/c2a144284825947dfc86ceed384be6ef.png
asphalt,0.00026345252990722656,0.0009198188781738281,0.00013244152069091797,0.0202789306640625,0.0058135986328125,0.0005407333374023438,0.016815185546875,0.00016486644744873047,0.00769805908203125,0.947265625,../data/deep_pavements_dataset/dataset/asphalt/a4ea010a081ec6fcda3df25a612e5338.png
asphalt,0.0005469322204589844,0.002376556396484375,0.0001518726348876953,0.0298614501953125,0.0019702911376953125,0.0012722015380859375,0.025543212890625,0.00013399124145507812,0.0091094970703125,0.92919921875,../data/deep_pavements_dataset/dataset/asphalt/4eaefa20e3ad0ca9690ce24e3dcd25f8.png
asphalt,0.0018663406372070312,0.005397796630859375,0.00015807151794433594,0.006931304931640625,0.00019061565399169922,0.0012826919555664062,0.11907958984375,0.0006651878356933594,0.0114288330078125,0.85302734375,../data/deep_pavements_dataset/dataset/asphalt/7d1e4267341339c1874fc4ef0fe0074e.png
asphalt,0.00084686279296875,0.003246307373046875,0.0003421306610107422,0.047698974609375,0.01000213623046875,0.0023746490478515625,0.01454925537109375,0.0002351999282836914,0.0205230712890625,0.900390625,../data/deep_pavements_dataset/dataset/asphalt/d8bf2cc0b9e16437c2f8256a9114f886.png
asphalt,0.0010519027709960938,0.0025234222412109375,0.0002071857452392578,0.050689697265625,0.00998687744140625,0.0025234222412109375,0.0169830322265625,0.0002275705337524414,0.04473876953125,0.87109375,../data/deep_pavements_dataset/dataset/asphalt/aeb003abce89ea9889a5db69aa38fe65.png
asphalt,0.00024509429931640625,0.00041675567626953125,0.0003795623779296875,0.01108551025390625,0.139404296875,0.00029540061950683594,0.0034885406494140625,0.0005025863647460938,0.0166473388671875,0.82763671875,../data/deep_pavements_dataset/dataset/asphalt/57a92574be7393a48e7bd104fed02b9f.png
asphalt,0.0003521442413330078,0.0008187294006347656,3.075599670410156e-05,0.002445220947265625,0.0004520416259765625,0.0003414154052734375,0.0055084228515625,0.00014674663543701172,0.0037860870361328125,0.986328125,../data/deep_pavements_dataset/dataset/asphalt/266265639681f8ea41fabb379c2a25fe.png
asphalt,0.0006351470947265625,0.004405975341796875,0.0004792213439941406,0.0077362060546875,0.0002646446228027344,0.0006976127624511719,0.1173095703125,0.00046443939208984375,0.001430511474609375,0.86669921875,../data/deep_pavements_dataset/dataset/asphalt/7bf9feab4aeaa7e653555f6ebeac2de4.png
asphalt,0.0010099411010742188,0.0059967041015625,0.0011444091796875,0.028594970703125,0.00014102458953857422,0.0012960433959960938,0.611328125,0.00021839141845703125,0.0016651153564453125,0.348388671875,../data/deep_pavements_dataset/dataset/asphalt/2de41a1743919c62057f777642664fac.png
asphalt,0.0014581680297851562,0.01519775390625,0.00012743473052978516,0.016693115234375,0.00016367435455322266,0.0017595291137695312,0.1685791015625,0.00025343894958496094,0.01617431640625,0.77978515625,../data/deep_pavements_dataset/dataset/asphalt/7e8e6e960a7dac7ea2bda06760062d19.png
asphalt,0.0007991790771484375,0.0256500244140625,0.0002849102020263672,0.0085906982421875,0.00022900104522705078,0.0009946823120117188,0.10797119140625,0.0004019737243652344,0.00554656982421875,0.849609375,../data/deep_pavements_dataset/dataset/asphalt/75fdd9d5c1ab020793ef32c062ad8bac.png
asphalt,0.00222015380859375,0.0008168220520019531,0.0006165504455566406,0.08599853515625,0.03472900390625,0.007511138916015625,0.00878143310546875,0.0004372596740722656,0.043243408203125,0.81591796875,../data/deep_pavements_dataset/dataset/asphalt/ba3366aa7f8c894f70c9fedcec4704ad.png
asphalt,0.0013418197631835938,0.01739501953125,0.0006961822509765625,0.360595703125,0.00725555419921875,0.0131378173828125,0.06463623046875,0.00022602081298828125,0.041748046875,0.492919921875,../data/deep_pavements_dataset/dataset/asphalt/ba1aad670c12f1cd79c3dcb7c187cdc1.png
asphalt,0.0004830360412597656,0.0011587142944335938,0.0004680156707763672,0.90087890625,0.0066680908203125,0.0232696533203125,0.010009765625,2.187490463256836e-05,0.0186920166015625,0.038360595703125,../data/deep_pavements_dataset/dataset/asphalt/3d4d99e3a953a5377e88ed83f0f78587.png
asphalt,0.0013513565063476562,0.00551605224609375,0.00028324127197265625,0.00998687744140625,0.0009889602661132812,0.0017347335815429688,0.01546478271484375,0.00031113624572753906,0.007537841796875,0.95703125,../data/deep_pavements_dataset/dataset/asphalt/15d50014f71871e728e9cf1d35d35f0c.png
asphalt,0.0196685791015625,0.02227783203125,0.0016145706176757812,0.01230621337890625,0.00036025047302246094,0.003993988037109375,0.145263671875,0.00069427490234375,0.03240966796875,0.76123046875,../data/deep_pavements_dataset/dataset/asphalt/2a653f2deae428ae6025c4a27c547987.png
asphalt,0.0289306640625,0.01324462890625,0.0007243156433105469,0.0247344970703125,0.0005817413330078125,0.01132965087890625,0.1143798828125,0.000873565673828125,0.1468505859375,0.658203125,../data/deep_pavements_dataset/dataset/asphalt/d64d71762ff3c2a261dd8f51e5b6f1e3.png
asphalt,0.001575469970703125,0.019195556640625,0.0013055801391601562,0.04461669921875,0.0001881122589111328,0.0031337738037109375,0.6162109375,0.0003407001495361328,0.00389862060546875,0.309814453125,../data/deep_pavements_dataset/dataset/asphalt/cd141f696eccf13d00eae95f3a6ea3ce.png
asphalt,0.0007848739624023438,0.0018253326416015625,0.0002980232238769531,0.0323486328125,0.01153564453125,0.0019426345825195312,0.0148162841796875,0.0003948211669921875,0.019622802734375,0.91650390625,../data/deep_pavements_dataset/dataset/asphalt/6e10b5aa700d184471be92a43bb245ee.png
asphalt,0.0007452964782714844,0.0032367706298828125,0.00018846988677978516,0.01593017578125,0.001529693603515625,0.001308441162109375,0.0145111083984375,0.00016629695892333984,0.006855010986328125,0.95556640625,../data/deep_pavements_dataset/dataset/asphalt/226a4ae2a883dd888862af7235dbda54.png
asphalt,0.002758026123046875,0.025360107421875,0.0020809173583984375,0.006412506103515625,0.00035071372985839844,0.0018367767333984375,0.11724853515625,0.0013866424560546875,0.0026721954345703125,0.83984375,../data/deep_pavements_dataset/dataset/asphalt/2b5eca1f9b418e5aaddd9c4e96005853.png
asphalt,0.0009746551513671875,0.00479888916015625,0.0002880096435546875,0.03436279296875,0.0015573501586914062,0.002063751220703125,0.03228759765625,0.00016939640045166016,0.009246826171875,0.9140625,../data/deep_pavements_dataset/dataset/asphalt/f1dddb24331d9f4570852d52ad857395.png
asphalt,0.0010595321655273438,0.0017461776733398438,0.00028514862060546875,0.00537872314453125,0.000354766845703125,0.0006628036499023438,0.025665283203125,0.0002219676971435547,0.0016927719116210938,0.962890625,../data/deep_pavements_dataset/dataset/asphalt/64ab9228854ffb1afac34b9c4c5d32f9.png
asphalt,0.0005474090576171875,0.0012340545654296875,0.00046825408935546875,0.037200927734375,0.0308380126953125,0.00115966796875,0.0103302001953125,0.00026679039001464844,0.016510009765625,0.9013671875,../data/deep_pavements_dataset/dataset/asphalt/91f2eaa213c8ce2ccc9780b26951fa9f.png
