label,paving_stones,ground,concrete_plates,concrete,sett,grass,compacted,cobblestone,asphalt,gravel,filepath
asphalt,0.0060272216796875,0.0007424354553222656,0.3291015625,0.1068115234375,0.0011501312255859375,0.0116119384765625,0.0016736984252929688,0.00011748075485229492,0.54248046875,0.00042319297790527344,../data/deep_pavements_dataset/dataset/asphalt/1949bf01b1ee2af0c300f8d11afeba56.png
asphalt,0.0026493072509765625,0.0015096664428710938,0.042755126953125,0.0195770263671875,0.00010597705841064453,0.01898193359375,7.516145706176758e-05,5.602836608886719e-06,0.9140625,3.552436828613281e-05,../data/deep_pavements_dataset/dataset/asphalt/94bde67ada2bcf369bd4973bbf145a5a.png
asphalt,0.069580078125,0.0009622573852539062,0.364501953125,0.09814453125,0.004589080810546875,0.0010242462158203125,0.02056884765625,0.0004992485046386719,0.439697265625,0.00021469593048095703,../data/deep_pavements_dataset/dataset/asphalt/f303445a279365a0fd1f9a9fed9b5a0e.png
asphalt,0.05078125,0.0004258155822753906,0.031768798828125,0.283203125,0.0011224746704101562,1.5020370483398438e-05,0.42529296875,5.5849552154541016e-05,0.207275390625,9.500980377197266e-05,../data/deep_pavements_dataset/dataset/asphalt/7d1e4267341339c1874fc4ef0fe0074e.png
asphalt,0.0081787109375,0.0005393028259277344,0.5556640625,0.0016622543334960938,0.01190185546875,0.0016622543334960938,0.00067138671875,8.463859558105469e-06,0.41943359375,1.2695789337158203e-05,../data/deep_pavements_dataset/dataset/asphalt/8f3c919165562bd2cb39cea3eb3f2145.png
asphalt,0.0007100105285644531,0.00011229515075683594,0.00838470458984375,0.049774169921875,2.9325485229492188e-05,5.644559860229492e-05,0.0019292831420898438,2.2649765014648438e-06,0.93896484375,3.0219554901123047e-05,../data/deep_pavements_dataset/dataset/asphalt/e15da6ea67c37bffc0c1b6f54eae4a78.png
asphalt,0.0304107666015625,0.00011676549911499023,0.80908203125,0.002918243408203125,0.09368896484375,6.866455078125e-05,0.02520751953125,0.00046181678771972656,0.037841796875,9.381771087646484e-05,../data/deep_pavements_dataset/dataset/asphalt/e7ab32da4117bd021f5c973bce5a82f3.png
asphalt,0.00592803955078125,0.0001310110092163086,0.056243896484375,0.7294921875,0.0001310110092163086,0.0003559589385986328,0.01715087890625,9.584426879882812e-05,0.1903076171875,0.00022280216217041016,../data/deep_pavements_dataset/dataset/asphalt/2e6b2c7f8cbee52828379de89c8378dd.png
asphalt,0.001094818115234375,0.00010842084884643555,0.00556182861328125,0.5166015625,1.1086463928222656e-05,6.788969039916992e-05,0.006107330322265625,5.066394805908203e-06,0.470458984375,8.71419906616211e-05,../data/deep_pavements_dataset/dataset/asphalt/14b846a5dd6a94fcf42cad6b694292f2.png
asphalt,0.0010595321655273438,0.00017845630645751953,0.01175689697265625,0.134521484375,3.0040740966796875e-05,0.0002086162567138672,0.0020427703857421875,7.152557373046875e-06,0.85009765625,8.696317672729492e-05,../data/deep_pavements_dataset/dataset/asphalt/5443293aa1984f30975ccce31aeaec4e.png
asphalt,0.0015516281127929688,0.00018525123596191406,0.0189056396484375,0.1968994140625,4.988908767700195e-05,0.0002696514129638672,0.0030841827392578125,1.7762184143066406e-05,0.77880859375,0.00016355514526367188,../data/deep_pavements_dataset/dataset/asphalt/a457331a1100612ed8934e3cfb08b687.png
asphalt,0.00209808349609375,0.0002353191375732422,0.022552490234375,0.29248046875,2.8133392333984375e-05,0.0007476806640625,0.0019702911376953125,5.900859832763672e-06,0.6796875,4.6312808990478516e-05,../data/deep_pavements_dataset/dataset/asphalt/96d7d7fb950f3c9dae1f068943aa7a94.png
asphalt,0.0004420280456542969,0.00010496377944946289,0.004604339599609375,0.02911376953125,2.574920654296875e-05,2.9146671295166016e-05,0.0016946792602539062,1.0728836059570312e-06,0.9638671875,2.4139881134033203e-05,../data/deep_pavements_dataset/dataset/asphalt/b9d1c6aae6ab55552743f40c64d7a20c.png
asphalt,0.01459503173828125,0.0019140243530273438,0.09515380859375,0.09814453125,0.00278472900390625,0.0012359619140625,0.0121002197265625,0.00020170211791992188,0.77197265625,0.0016374588012695312,../data/deep_pavements_dataset/dataset/asphalt/74cd3f8e316b6ad40c141c603557aea4.png
asphalt,0.003986358642578125,0.00015938282012939453,0.2388916015625,0.0184326171875,0.0005564689636230469,0.0010728836059570312,0.000835418701171875,2.294778823852539e-05,0.73583984375,2.092123031616211e-05,../data/deep_pavements_dataset/dataset/asphalt/b199b2fa5ac4de1a4da2a20c459bf10c.png
asphalt,0.0015459060668945312,0.00015783309936523438,0.01177978515625,0.251953125,3.2067298889160156e-05,0.00012290477752685547,0.00539398193359375,1.0728836059570312e-05,0.72900390625,0.0001119375228881836,../data/deep_pavements_dataset/dataset/asphalt/847e51f64a667c57d0570263af4560aa.png
asphalt,0.0007696151733398438,4.482269287109375e-05,0.003673553466796875,0.92724609375,3.2186508178710938e-06,0.0001665353775024414,0.0029506683349609375,8.285045623779297e-06,0.06512451171875,7.385015487670898e-05,../data/deep_pavements_dataset/dataset/asphalt/7706aeb89520a96e8fafb3cadedb67c7.png
asphalt,0.00041484832763671875,5.27501106262207e-05,0.01556396484375,0.049468994140625,2.1278858184814453e-05,9.548664093017578e-05,0.0009646415710449219,1.0132789611816406e-06,0.93359375,1.1026859283447266e-05,../data/deep_pavements_dataset/dataset/asphalt/32f142c693e41c3584dec4c03bca13f9.png
asphalt,0.0063629150390625,0.0006704330444335938,0.8076171875,0.01305389404296875,0.00677490234375,0.0285186767578125,0.0005221366882324219,0.00012409687042236328,0.135986328125,0.0001804828643798828,../data/deep_pavements_dataset/dataset/asphalt/e679988bdec3b85efd958dd17cd5f41a.png
asphalt,0.0005960464477539062,0.00011736154556274414,0.00601959228515625,0.03924560546875,3.5822391510009766e-05,3.260374069213867e-05,0.0027561187744140625,1.6689300537109375e-06,0.951171875,3.361701965332031e-05,../data/deep_pavements_dataset/dataset/asphalt/42646dd49938e868d94a0988ade6a244.png
asphalt,0.0004982948303222656,0.00010442733764648438,0.0198974609375,0.04925537109375,1.5020370483398438e-05,0.0006008148193359375,0.0002665519714355469,5.960464477539062e-07,0.92919921875,6.67572021484375e-06,../data/deep_pavements_dataset/dataset/asphalt/2a600dfe633269af654eb78a83efa159.png
asphalt,0.0038604736328125,0.00016438961029052734,0.032318115234375,0.11639404296875,0.0002046823501586914,5.507469177246094e-05,0.0130615234375,1.9609928131103516e-05,0.833984375,8.803606033325195e-05,../data/deep_pavements_dataset/dataset/asphalt/3899adfcff43476f6e70b46b84d89b37.png
asphalt,0.00774383544921875,0.0029392242431640625,0.125,0.0758056640625,0.00020635128021240234,0.133056640625,0.0001251697540283203,4.8995018005371094e-05,0.65478515625,0.00015103816986083984,../data/deep_pavements_dataset/dataset/asphalt/2da7242726be111c8e57e3411989bfef.png
asphalt,0.00807952880859375,0.00031304359436035156,0.322509765625,0.041015625,0.0018024444580078125,0.0010595321655273438,0.003162384033203125,4.2378902435302734e-05,0.6220703125,8.428096771240234e-05,../data/deep_pavements_dataset/dataset/asphalt/3581260949576899b6df416b91fe267e.png
asphalt,0.0032215118408203125,0.0014753341674804688,0.07806396484375,0.017425537109375,0.00017082691192626953,0.0335693359375,6.479024887084961e-05,9.059906005859375e-06,0.86572265625,3.695487976074219e-05,../data/deep_pavements_dataset/dataset/asphalt/048d6dbe628ad3dd6adfb06097fef8ee.png
asphalt,0.0013341903686523438,0.00020456314086914062,0.0162506103515625,0.033355712890625,0.00014972686767578125,8.797645568847656e-05,0.0038604736328125,6.377696990966797e-06,0.94482421875,7.295608520507812e-05,../data/deep_pavements_dataset/dataset/asphalt/16ab70a7dd57fab9f9f79faf1a4b0dc7.png
asphalt,0.00313568115234375,2.9802322387695312e-05,0.89697265625,0.00024962425231933594,0.049072265625,8.100271224975586e-05,0.0010509490966796875,0.00010401010513305664,0.049072265625,2.0503997802734375e-05,../data/deep_pavements_dataset/dataset/asphalt/d894164e16595321d87487267faf84e6.png
asphalt,0.0003237724304199219,2.658367156982422e-05,0.0007529258728027344,0.96533203125,1.0132789611816406e-06,4.2498111724853516e-05,0.0033740997314453125,4.589557647705078e-06,0.0300750732421875,9.28044319152832e-05,../data/deep_pavements_dataset/dataset/asphalt/184062a52efa0a49f59261066e08e8d1.png
asphalt,0.002529144287109375,0.0003216266632080078,0.0289459228515625,0.061279296875,0.0002837181091308594,0.00019502639770507812,0.005878448486328125,1.8715858459472656e-05,0.900390625,0.00017762184143066406,../data/deep_pavements_dataset/dataset/asphalt/df9223b7182d5d2b1181b932dc43670e.png
asphalt,0.0243682861328125,0.0002541542053222656,0.806640625,0.03546142578125,0.0072021484375,0.002063751220703125,0.006160736083984375,0.0012912750244140625,0.1162109375,0.0002465248107910156,../data/deep_pavements_dataset/dataset/asphalt/7dbd836f4e15e1656a23a4068b9a576e.png
asphalt,0.0016202926635742188,0.0002562999725341797,0.0238189697265625,0.1328125,3.361701965332031e-05,0.0009527206420898438,0.0010461807250976562,5.841255187988281e-06,0.83935546875,4.184246063232422e-05,../data/deep_pavements_dataset/dataset/asphalt/a4ea010a081ec6fcda3df25a612e5338.png
asphalt,0.001026153564453125,0.00017833709716796875,0.0133056640625,0.07904052734375,4.369020462036133e-05,0.0001728534698486328,0.0018587112426757812,5.543231964111328e-06,0.904296875,6.771087646484375e-05,../data/deep_pavements_dataset/dataset/asphalt/50c9af22a9e60d560c3fe9210b38417e.png
asphalt,0.0010700225830078125,7.510185241699219e-05,0.0023365020751953125,0.8583984375,5.9604644775390625e-06,3.898143768310547e-05,0.01047515869140625,7.68899917602539e-06,0.1275634765625,0.00012385845184326172,../data/deep_pavements_dataset/dataset/asphalt/29662ec08cbee5808bd430470846e621.png
asphalt,0.0023784637451171875,0.00010126829147338867,0.0218658447265625,0.1219482421875,6.139278411865234e-05,5.251169204711914e-05,0.007099151611328125,9.417533874511719e-06,0.8466796875,3.49879264831543e-05,../data/deep_pavements_dataset/dataset/asphalt/bbeb06bd5bac2cb2809d547c14b1d6fc.png
asphalt,0.000682830810546875,0.00011152029037475586,0.0212554931640625,0.0155487060546875,4.506111145019531e-05,0.0002149343490600586,0.0003542900085449219,1.430511474609375e-06,0.9619140625,8.881092071533203e-06,../data/deep_pavements_dataset/dataset/asphalt/86b604fbcc5f3e29aff816f81428cc02.png
asphalt,0.01276397705078125,8.600950241088867e-05,0.19970703125,0.57763671875,0.000423431396484375,0.00038552284240722656,0.0191650390625,0.0016231536865234375,0.1876220703125,0.0004949569702148438,../data/deep_pavements_dataset/dataset/asphalt/47993cd08e93b78ec786a7441386fcf5.png
asphalt,0.01210784912109375,0.00012242794036865234,0.01934814453125,0.8486328125,0.0001080632209777832,7.200241088867188e-05,0.042236328125,0.00040149688720703125,0.07647705078125,0.00048422813415527344,../data/deep_pavements_dataset/dataset/asphalt/89e619299b75fa651fca2e7af49934b1.png
asphalt,0.0015544891357421875,0.0002460479736328125,0.00867462158203125,0.01113128662109375,0.00021708011627197266,1.895427703857422e-05,0.00675201416015625,1.9073486328125e-06,0.97119140625,2.5928020477294922e-05,../data/deep_pavements_dataset/dataset/asphalt/00b0d192c813550f2c0ddac37b993a79.png
asphalt,0.002368927001953125,0.00037479400634765625,0.0068511962890625,0.451171875,3.9517879486083984e-05,0.00018262863159179688,0.01094818115234375,1.7523765563964844e-05,0.52734375,0.0003631114959716797,../data/deep_pavements_dataset/dataset/asphalt/d60651fe01a4c39380497f29053926b3.png
asphalt,0.005435943603515625,0.0005216598510742188,0.06219482421875,0.119873046875,0.0003066062927246094,0.00091552734375,0.00397491455078125,4.416704177856445e-05,0.806640625,0.00019788742065429688,../data/deep_pavements_dataset/dataset/asphalt/531f675c7aa6c9f3159d0c2efd7affe2.png
asphalt,0.0016641616821289062,0.00016999244689941406,0.00301361083984375,0.67138671875,1.3113021850585938e-05,4.4345855712890625e-05,0.01629638671875,6.020069122314453e-06,0.307373046875,0.0001366138458251953,../data/deep_pavements_dataset/dataset/asphalt/238ac547ee7944611b0eb207b753c7db.png
asphalt,0.006191253662109375,6.669759750366211e-05,0.0020751953125,0.6318359375,5.1915645599365234e-05,5.841255187988281e-06,0.348876953125,5.030632019042969e-05,0.01087188720703125,0.00015997886657714844,../data/deep_pavements_dataset/dataset/asphalt/f4c9915dfce956042fedace150bdba18.png
asphalt,0.0205535888671875,0.0020351409912109375,0.6005859375,0.0299072265625,0.004306793212890625,0.057647705078125,0.0004684925079345703,0.00040078163146972656,0.28369140625,0.000453948974609375,../data/deep_pavements_dataset/dataset/asphalt/bb76a2d75e88a20624cc190601011340.png
asphalt,0.0119171142578125,3.343820571899414e-05,0.2247314453125,0.0005402565002441406,0.271240234375,9.989738464355469e-05,0.00386810302734375,0.475830078125,0.00017535686492919922,0.01154327392578125,../data/deep_pavements_dataset/dataset/asphalt/af7898f86dd02fffd39601cd07e1040d.png
asphalt,0.0009717941284179688,0.00018548965454101562,0.01044464111328125,0.04681396484375,3.224611282348633e-05,0.00015866756439208984,0.0009417533874511719,2.1457672119140625e-06,0.9404296875,2.6702880859375e-05,../data/deep_pavements_dataset/dataset/asphalt/158fbf9023ba58a338ca0b627b94ce33.png
asphalt,0.00039696693420410156,5.0067901611328125e-06,0.0001506805419921875,0.98095703125,2.980232238769531e-07,1.4901161193847656e-06,0.01444244384765625,6.854534149169922e-06,0.0038852691650390625,3.063678741455078e-05,../data/deep_pavements_dataset/dataset/asphalt/5350e376572cdabe29e18c6ff327a758.png
asphalt,0.0010862350463867188,0.00014710426330566406,0.01548004150390625,0.08111572265625,5.08427619934082e-05,0.00014257431030273438,0.00244903564453125,6.67572021484375e-06,0.8994140625,6.73532485961914e-05,../data/deep_pavements_dataset/dataset/asphalt/4d29145e3d0fd10f75302017b222716b.png
asphalt,0.00344085693359375,0.0006566047668457031,0.043243408203125,0.0712890625,0.0012655258178710938,0.00025725364685058594,0.0102691650390625,3.5881996154785156e-05,0.86865234375,0.0008974075317382812,../data/deep_pavements_dataset/dataset/asphalt/8dcf5ba5c09f4de9b92f09ad72a57552.png
asphalt,0.0007266998291015625,0.0001621246337890625,0.007572174072265625,0.029022216796875,3.731250762939453e-05,7.659196853637695e-05,0.0011615753173828125,1.8477439880371094e-06,0.96142578125,2.8192996978759766e-05,../data/deep_pavements_dataset/dataset/asphalt/5638101ac09a1f09d1bba8621830f61d.png
asphalt,0.0008401870727539062,6.085634231567383e-05,0.0014753341674804688,0.86572265625,3.4570693969726562e-06,2.4616718292236328e-05,0.010894775390625,4.5299530029296875e-06,0.12091064453125,8.320808410644531e-05,../data/deep_pavements_dataset/dataset/asphalt/ee6fee60c804b834ffe3435aba8b2cdc.png
asphalt,0.00756072998046875,0.00016188621520996094,0.220947265625,7.891654968261719e-05,0.74755859375,1.2099742889404297e-05,0.01457977294921875,4.941225051879883e-05,0.00884246826171875,7.891654968261719e-05,../data/deep_pavements_dataset/dataset/asphalt/939c0d4e8268c9c53f915e1312e39101.png
asphalt,0.0167236328125,0.0009140968322753906,0.12744140625,0.2381591796875,0.0004596710205078125,0.0033969879150390625,0.0045013427734375,0.00013172626495361328,0.60791015625,0.0002460479736328125,../data/deep_pavements_dataset/dataset/asphalt/aeb003abce89ea9889a5db69aa38fe65.png
asphalt,0.002986907958984375,0.0003681182861328125,0.0723876953125,0.0092010498046875,0.0017557144165039062,0.00017380714416503906,0.0034923553466796875,6.735324859619141e-06,0.90966796875,5.823373794555664e-05,../data/deep_pavements_dataset/dataset/asphalt/001e76d9192b62c4d6d7d3f6326d00bc.png
asphalt,0.0022296905517578125,0.00012969970703125,0.0164642333984375,0.10406494140625,6.324052810668945e-05,5.078315734863281e-05,0.00534820556640625,9.715557098388672e-06,0.87158203125,4.9233436584472656e-05,../data/deep_pavements_dataset/dataset/asphalt/59db7e3270ff5b82541e43a689dc2fae.png
asphalt,0.0028514862060546875,7.134675979614258e-05,0.560546875,3.165006637573242e-05,0.423095703125,6.300210952758789e-05,0.0013895034790039062,3.266334533691406e-05,0.01200103759765625,2.467632293701172e-05,../data/deep_pavements_dataset/dataset/asphalt/4a5210a03f697c34ffdd028c09baab1d.png
asphalt,0.0084228515625,0.0006098747253417969,0.393310546875,0.1492919921875,0.00038170814514160156,0.04144287109375,0.0005731582641601562,0.00018036365509033203,0.40576171875,0.00016939640045166016,../data/deep_pavements_dataset/dataset/asphalt/51a42c6424bc6761b1e9ee31a8d899c6.png
asphalt,0.040557861328125,0.0003094673156738281,0.814453125,0.00208282470703125,0.04315185546875,0.00031948089599609375,0.00469207763671875,0.00020623207092285156,0.09429931640625,2.8789043426513672e-05,../data/deep_pavements_dataset/dataset/asphalt/d52b9355b8432b9a4cf11c041448e758.png
asphalt,0.0008134841918945312,0.00017058849334716797,0.00748443603515625,0.06878662109375,2.7000904083251953e-05,0.00010347366333007812,0.00189208984375,1.430511474609375e-06,0.9208984375,2.872943878173828e-05,../data/deep_pavements_dataset/dataset/asphalt/9acabf5d2ecfecc9331f8db19f47a072.png
asphalt,0.09344482421875,0.0003371238708496094,0.44580078125,0.306396484375,0.0041046142578125,0.0007834434509277344,0.0259552001953125,0.0157470703125,0.10589599609375,0.0015106201171875,../data/deep_pavements_dataset/dataset/asphalt/d64d71762ff3c2a261dd8f51e5b6f1e3.png
asphalt,0.0020923614501953125,4.208087921142578e-05,0.004032135009765625,0.92724609375,5.900859832763672e-06,5.40614128112793e-05,0.00730133056640625,6.121397018432617e-05,0.05926513671875,0.0001423358917236328,../data/deep_pavements_dataset/dataset/asphalt/3dad46cc2795769bcc25cf2e303815ab.png
asphalt,0.0022449493408203125,0.0001842975616455078,0.143310546875,0.051116943359375,0.0001348257064819336,0.0029754638671875,0.0005335807800292969,1.33514404296875e-05,0.79931640625,2.3424625396728516e-05,../data/deep_pavements_dataset/dataset/asphalt/cdd3221433866ba16e9862039d328ef4.png
asphalt,0.01690673828125,0.000560760498046875,0.509765625,0.06689453125,0.006221771240234375,0.0022182464599609375,0.01126861572265625,0.0004649162292480469,0.385009765625,0.000560760498046875,../data/deep_pavements_dataset/dataset/asphalt/902e7282556f9ffc1c4f36d55359722f.png
asphalt,0.003459930419921875,0.00045371055603027344,0.0150299072265625,0.1219482421875,0.00017774105072021484,0.00012218952178955078,0.01207733154296875,1.5020370483398438e-05,0.8466796875,0.00020134449005126953,../data/deep_pavements_dataset/dataset/asphalt/e91de1c0e853a9ea1d9d474c238d776f.png
asphalt,0.0005941390991210938,3.0517578125e-05,0.00024771690368652344,0.978515625,1.430511474609375e-06,1.0907649993896484e-05,0.01395416259765625,1.233816146850586e-05,0.006591796875,0.0001990795135498047,../data/deep_pavements_dataset/dataset/asphalt/022f9e68ac29459f44672ddab2d2254e.png
asphalt,0.00058746337890625,9.894371032714844e-05,0.00476837158203125,0.026580810546875,1.5676021575927734e-05,3.999471664428711e-05,0.0009098052978515625,5.960464477539062e-07,0.966796875,8.106231689453125e-06,../data/deep_pavements_dataset/dataset/asphalt/b520a9f1538f9496b5e86663dfaaa00e.png
asphalt,0.003925323486328125,0.00011491775512695312,0.1473388671875,0.207763671875,0.0005311965942382812,0.00026726722717285156,0.0193328857421875,0.00011140108108520508,0.6201171875,0.0002510547637939453,../data/deep_pavements_dataset/dataset/asphalt/67d348cec59376e271c84a54041eb52e.png
asphalt,0.0015745162963867188,8.887052536010742e-05,0.048980712890625,0.0238800048828125,8.344650268554688e-05,0.00018227100372314453,0.000743865966796875,4.589557647705078e-06,0.92431640625,9.357929229736328e-06,../data/deep_pavements_dataset/dataset/asphalt/655941c5073162a23a5ed0fc10dcc7e1.png
asphalt,0.1392822265625,0.0009098052978515625,0.1483154296875,0.1904296875,0.00890350341796875,5.817413330078125e-05,0.1964111328125,0.0010309219360351562,0.31396484375,0.0007543563842773438,../data/deep_pavements_dataset/dataset/asphalt/24a4b317e57e21042f1f7e129e5b3072.png
asphalt,0.0009298324584960938,0.0001518726348876953,0.026336669921875,0.01366424560546875,7.635354995727539e-05,0.00027489662170410156,0.0004000663757324219,2.0265579223632812e-06,0.9580078125,1.2099742889404297e-05,../data/deep_pavements_dataset/dataset/asphalt/e490008a5628e74fd4393b33cb77ac7e.png
asphalt,0.0023784637451171875,0.00021445751190185547,0.0289764404296875,0.03607177734375,0.00012612342834472656,0.0001723766326904297,0.0018529891967773438,5.7220458984375e-06,0.93017578125,2.8133392333984375e-05,../data/deep_pavements_dataset/dataset/asphalt/ad2bc452c4b1eff6be68cdb79c39b7ee.png
asphalt,0.0006957054138183594,0.00011718273162841797,0.0261077880859375,0.051910400390625,3.802776336669922e-05,0.0003609657287597656,0.0006136894226074219,1.9073486328125e-06,0.919921875,2.0384788513183594e-05,../data/deep_pavements_dataset/dataset/asphalt/b20570b4ad0e03db01e66c6eabec44c1.png
asphalt,0.00125885009765625,4.0471553802490234e-05,0.0008649826049804688,0.94873046875,3.0994415283203125e-06,1.1265277862548828e-05,0.0203094482421875,9.000301361083984e-06,0.028656005859375,7.802248001098633e-05,../data/deep_pavements_dataset/dataset/asphalt/fd1899113d3ea89791bbeb5de912129c.png
asphalt,0.00360870361328125,0.0005197525024414062,0.18505859375,0.0029926300048828125,0.0016527175903320312,0.001758575439453125,0.0003056526184082031,4.470348358154297e-06,0.80419921875,1.2218952178955078e-05,../data/deep_pavements_dataset/dataset/asphalt/6e10b5aa700d184471be92a43bb245ee.png
asphalt,0.0009493827819824219,0.00016498565673828125,0.027740478515625,0.0222930908203125,7.319450378417969e-05,0.00042128562927246094,0.0005240440368652344,3.337860107421875e-06,0.94775390625,2.300739288330078e-05,../data/deep_pavements_dataset/dataset/asphalt/d70943a73de404d60a944f77a0c40e6d.png
asphalt,0.0361328125,0.002536773681640625,0.5478515625,0.0350341796875,0.01995849609375,0.00711822509765625,0.00627899169921875,0.0006618499755859375,0.343017578125,0.0014009475708007812,../data/deep_pavements_dataset/dataset/asphalt/1ea506530f3488a64d361daf6f0a9b37.png
asphalt,0.002330780029296875,4.011392593383789e-05,0.00218963623046875,0.93994140625,5.424022674560547e-06,1.722574234008789e-05,0.01776123046875,1.7762184143066406e-05,0.03759765625,6.407499313354492e-05,../data/deep_pavements_dataset/dataset/asphalt/46e643ba13b6997866f9f1ed92de7602.png
asphalt,0.001842498779296875,9.769201278686523e-05,0.0020885467529296875,0.95458984375,1.4960765838623047e-05,6.306171417236328e-05,0.01201629638671875,0.00012153387069702148,0.0279388427734375,0.0012273788452148438,../data/deep_pavements_dataset/dataset/asphalt/8261368f1638940f1fdeb306b42ca232.png
asphalt,0.0089263916015625,0.00021660327911376953,0.237548828125,0.0989990234375,0.0011348724365234375,0.00048804283142089844,0.00653076171875,0.0002453327178955078,0.6455078125,0.0002453327178955078,../data/deep_pavements_dataset/dataset/asphalt/38ff278fc8941f29e1c3d098b2e99e1f.png
asphalt,0.005184173583984375,0.002300262451171875,0.00708770751953125,0.0247344970703125,0.00021398067474365234,0.0002925395965576172,0.0023746490478515625,5.7220458984375e-06,0.95751953125,0.0001010894775390625,../data/deep_pavements_dataset/dataset/asphalt/0406b8925ffa5cc4e3c70b3bff1d0c88.png
asphalt,0.0024051666259765625,0.0007109642028808594,0.00218963623046875,0.223388671875,3.123283386230469e-05,4.547834396362305e-05,0.01520538330078125,2.1457672119140625e-06,0.755859375,0.00010246038436889648,../data/deep_pavements_dataset/dataset/asphalt/0beee4c091f034603c26a209d663b991.png
asphalt,0.0237579345703125,0.000980377197265625,0.239990234375,0.14111328125,0.0020122528076171875,0.0020122528076171875,0.01396942138671875,0.0002808570861816406,0.57568359375,0.00036072731018066406,../data/deep_pavements_dataset/dataset/asphalt/ba1aad670c12f1cd79c3dcb7c187cdc1.png
asphalt,0.005008697509765625,0.0003104209899902344,0.05914306640625,0.23388671875,6.502866744995117e-05,0.0016775131225585938,0.0016260147094726562,2.3186206817626953e-05,0.6982421875,5.227327346801758e-05,../data/deep_pavements_dataset/dataset/asphalt/b6e6a5becb8256b3ca976a772575c9c5.png
asphalt,0.00240325927734375,0.0002961158752441406,0.0311737060546875,0.07958984375,0.00015854835510253906,0.0003571510314941406,0.003086090087890625,1.722574234008789e-05,0.8828125,0.00013554096221923828,../data/deep_pavements_dataset/dataset/asphalt/dcff024fe5f3b97aa4571c90be0e3a69.png
asphalt,0.004871368408203125,0.00112152099609375,0.0280303955078125,0.003047943115234375,0.1717529296875,0.00046753883361816406,0.00472259521484375,0.08367919921875,0.0015325546264648438,0.70068359375,../data/deep_pavements_dataset/dataset/asphalt/14b9b109fb55a8b6a52aec29edb89258.png
asphalt,0.006011962890625,0.0009512901306152344,0.01442718505859375,0.1368408203125,0.0004494190216064453,0.00012481212615966797,0.027801513671875,3.68952751159668e-05,0.8125,0.0006537437438964844,../data/deep_pavements_dataset/dataset/asphalt/fea0af21f05b4777952da434ec9154d7.png
