label,cobblestone,concrete plates,paving stones,asphalt,compacted,concrete,sett,gravel,grass,ground,filepath
asphalt,2.7418136596679688e-06,7.599592208862305e-05,2.4259090423583984e-05,0.99951171875,0.00012731552124023438,5.060434341430664e-05,1.519918441772461e-05,0.00013971328735351562,5.918741226196289e-05,9.357929229736328e-06,../data/deep_pavements_dataset/dataset/asphalt/c95de6c75f231d6c3163f45b17fbe09c.png
asphalt,1.2516975402832031e-06,7.599592208862305e-05,1.9490718841552734e-05,0.99951171875,4.13060188293457e-05,7.152557373046875e-06,9.5367431640625e-06,6.705522537231445e-05,0.00019109249114990234,1.9490718841552734e-05,../data/deep_pavements_dataset/dataset/asphalt/bd876fa770ebc09e62910b8ed2d12f22.png
asphalt,9.119510650634766e-06,0.00022149085998535156,0.0004267692565917969,0.99072265625,0.00013434886932373047,0.00780487060546875,3.045797348022461e-05,0.00032210350036621094,9.828805923461914e-05,5.7756900787353516e-05,../data/deep_pavements_dataset/dataset/asphalt/cd0c059a1877f156ce79a3938a62d387.png
asphalt,1.341104507446289e-05,0.0006656646728515625,0.00011938810348510742,0.998046875,0.0002567768096923828,0.000457763671875,3.314018249511719e-05,0.00028204917907714844,5.817413330078125e-05,2.110004425048828e-05,../data/deep_pavements_dataset/dataset/asphalt/ea5345bffa2e5f3e7a26f0c537e8ae62.png
asphalt,0.0005664825439453125,0.0494384765625,0.004184722900390625,0.162109375,0.00554656982421875,0.77294921875,0.0019168853759765625,0.0010585784912109375,0.000850677490234375,0.0011997222900390625,../data/deep_pavements_dataset/dataset/asphalt/53b97ed9bddcfc53fc0699cb17e882dc.png
asphalt,3.0994415283203125e-06,0.00011056661605834961,2.7954578399658203e-05,0.99951171875,4.13060188293457e-05,2.4318695068359375e-05,1.0609626770019531e-05,5.561113357543945e-05,4.5359134674072266e-05,4.351139068603516e-06,../data/deep_pavements_dataset/dataset/asphalt/4236cd379fcf27a9ab624788f3488d5f.png
asphalt,2.6226043701171875e-06,0.0002453327178955078,8.344650268554688e-05,0.99951171875,4.5359134674072266e-05,1.8894672393798828e-05,1.6689300537109375e-05,0.00022685527801513672,3.534555435180664e-05,1.0132789611816406e-05,../data/deep_pavements_dataset/dataset/asphalt/ec6a260f8ac9a4f19dde1334ecff0c71.png
asphalt,1.0251998901367188e-05,0.00018215179443359375,0.00013327598571777344,0.9990234375,9.751319885253906e-05,0.0003247261047363281,1.919269561767578e-05,0.00020325183868408203,9.751319885253906e-05,3.0219554901123047e-05,../data/deep_pavements_dataset/dataset/asphalt/ea835e3cfbae3d81ad3e64066bced871.png
asphalt,2.2649765014648438e-06,7.253885269165039e-05,1.5914440155029297e-05,0.99951171875,7.599592208862305e-05,2.0444393157958984e-05,9.059906005859375e-06,9.167194366455078e-05,5.221366882324219e-05,4.708766937255859e-06,../data/deep_pavements_dataset/dataset/asphalt/9c351e890fe2d0c80e29587ea787e4df.png
asphalt,1.7285346984863281e-06,6.502866744995117e-05,2.0802021026611328e-05,0.99951171875,0.00011408329010009766,1.519918441772461e-05,9.059906005859375e-06,6.604194641113281e-05,5.561113357543945e-05,9.5367431640625e-06,../data/deep_pavements_dataset/dataset/asphalt/da967971e87ab0e9ba818b7c0eb44ec5.png
asphalt,3.814697265625e-06,0.00010228157043457031,4.982948303222656e-05,0.99951171875,9.310245513916016e-05,1.2040138244628906e-05,1.2814998626708984e-05,0.00017392635345458984,5.4717063903808594e-05,2.7120113372802734e-05,../data/deep_pavements_dataset/dataset/asphalt/f3c7c582c7fafd643bf89ddcf4e66e42.png
asphalt,1.5497207641601562e-06,8.475780487060547e-05,1.430511474609375e-05,0.99951171875,5.143880844116211e-05,1.239776611328125e-05,7.748603820800781e-06,0.00014197826385498047,5.733966827392578e-05,1.0311603546142578e-05,../data/deep_pavements_dataset/dataset/asphalt/d70943a73de404d60a944f77a0c40e6d.png
asphalt,2.7418136596679688e-06,5.650520324707031e-05,9.238719940185547e-06,0.99951171875,8.219480514526367e-05,1.2814998626708984e-05,1.2993812561035156e-05,9.310245513916016e-05,3.9458274841308594e-05,4.291534423828125e-06,../data/deep_pavements_dataset/dataset/asphalt/fa8be15f21c02fdae01405b8d941396a.png
asphalt,4.589557647705078e-06,0.0004172325134277344,2.4259090423583984e-05,0.9990234375,5.733966827392578e-05,1.424551010131836e-05,1.919269561767578e-05,0.0001583099365234375,2.390146255493164e-05,1.6450881958007812e-05,../data/deep_pavements_dataset/dataset/asphalt/7cfacff569d2e3fc1bf9bed37d498981.png
asphalt,3.635883331298828e-06,9.912252426147461e-05,2.390146255493164e-05,0.99951171875,6.812810897827148e-05,6.014108657836914e-05,1.0967254638671875e-05,0.00011771917343139648,6.812810897827148e-05,1.3828277587890625e-05,../data/deep_pavements_dataset/dataset/asphalt/0f9594f487bf02c54dc230ecb85a5a4a.png
asphalt,0.00020062923431396484,0.000885009765625,0.0005283355712890625,0.4111328125,0.57958984375,0.004566192626953125,0.0002574920654296875,0.0009722709655761719,0.0017328262329101562,0.0002237558364868164,../data/deep_pavements_dataset/dataset/asphalt/2391b643bc4174ec7805e7f7c4e8a2f9.png
asphalt,2.6226043701171875e-06,0.0001233816146850586,3.165006637573242e-05,0.99951171875,0.00010067224502563477,4.5359134674072266e-05,1.043081283569336e-05,0.0001608133316040039,3.88026237487793e-05,1.519918441772461e-05,../data/deep_pavements_dataset/dataset/asphalt/fb1edefbd3f0783d9fb19a3240cb08c8.png
asphalt,4.410743713378906e-06,8.344650268554688e-05,6.008148193359375e-05,0.99951171875,6.604194641113281e-05,0.0001055002212524414,1.519918441772461e-05,0.0001583099365234375,8.881092071533203e-05,2.2470951080322266e-05,../data/deep_pavements_dataset/dataset/asphalt/4eaefa20e3ad0ca9690ce24e3dcd25f8.png
asphalt,5.066394805908203e-06,9.02414321899414e-05,2.6285648345947266e-05,0.99951171875,0.00010067224502563477,5.4717063903808594e-05,7.510185241699219e-06,0.00010228157043457031,4.0650367736816406e-05,9.238719940185547e-06,../data/deep_pavements_dataset/dataset/asphalt/e784cf247720593001877a800a199cce.png
asphalt,2.0265579223632812e-06,3.701448440551758e-05,1.0967254638671875e-05,0.99951171875,7.718801498413086e-05,5.424022674560547e-06,4.947185516357422e-06,7.367134094238281e-05,6.502866744995117e-05,9.357929229736328e-06,../data/deep_pavements_dataset/dataset/asphalt/a178866acd269138affe58e4d9f83c6b.png
asphalt,1.710653305053711e-05,0.00018966197967529297,0.0001080632209777832,0.9921875,0.00017535686492919922,0.007114410400390625,4.2319297790527344e-05,0.0001780986785888672,8.958578109741211e-05,1.7642974853515625e-05,../data/deep_pavements_dataset/dataset/asphalt/46e643ba13b6997866f9f1ed92de7602.png
asphalt,0.0007500648498535156,0.7490234375,0.0226287841796875,0.156982421875,0.0026187896728515625,0.057769775390625,0.005046844482421875,0.003692626953125,0.0009784698486328125,0.00038313865661621094,../data/deep_pavements_dataset/dataset/asphalt/f1dddb24331d9f4570852d52ad857395.png
asphalt,5.245208740234375e-06,0.00026106834411621094,6.008148193359375e-05,0.9990234375,0.0001195073127746582,0.0002130270004272461,2.467632293701172e-05,0.00020647048950195312,7.838010787963867e-05,2.586841583251953e-05,../data/deep_pavements_dataset/dataset/asphalt/158fbf9023ba58a338ca0b627b94ce33.png
asphalt,2.002716064453125e-05,0.00030350685119628906,0.0004849433898925781,0.96337890625,0.0003132820129394531,0.03509521484375,4.655122756958008e-05,0.00039577484130859375,9.40561294555664e-05,9.548664093017578e-05,../data/deep_pavements_dataset/dataset/asphalt/d64d71762ff3c2a261dd8f51e5b6f1e3.png
asphalt,9.655952453613281e-06,0.00013113021850585938,5.3822994232177734e-05,0.998046875,0.00020623207092285156,0.0012054443359375,1.722574234008789e-05,0.00026488304138183594,0.00017368793487548828,2.1398067474365234e-05,../data/deep_pavements_dataset/dataset/asphalt/e679988bdec3b85efd958dd17cd5f41a.png
asphalt,4.351139068603516e-06,0.0001609325408935547,2.2470951080322266e-05,0.99951171875,5.733966827392578e-05,2.8848648071289062e-05,1.4483928680419922e-05,9.912252426147461e-05,2.5033950805664062e-05,7.152557373046875e-06,../data/deep_pavements_dataset/dataset/asphalt/b0f5440e8876034fc21ee7146df88b7d.png
asphalt,2.9206275939941406e-06,8.219480514526367e-05,1.341104507446289e-05,0.99951171875,9.608268737792969e-05,5.561113357543945e-05,1.806020736694336e-05,0.0001609325408935547,6.705522537231445e-05,8.940696716308594e-06,../data/deep_pavements_dataset/dataset/asphalt/531f675c7aa6c9f3159d0c2efd7affe2.png
asphalt,3.159046173095703e-05,0.0012035369873046875,0.0002090930938720703,0.99609375,0.00044274330139160156,0.0008268356323242188,0.00015532970428466797,0.000568389892578125,0.0005340576171875,5.2869319915771484e-05,../data/deep_pavements_dataset/dataset/asphalt/bdf2cfd789d435efb0e3def93c339c4b.png
asphalt,2.205371856689453e-06,6.300210952758789e-05,1.5914440155029297e-05,0.99951171875,9.02414321899414e-05,1.4066696166992188e-05,6.616115570068359e-06,0.00011587142944335938,8.475780487060547e-05,1.239776611328125e-05,../data/deep_pavements_dataset/dataset/asphalt/b9d1c6aae6ab55552743f40c64d7a20c.png
asphalt,5.066394805908203e-06,6.109476089477539e-05,1.7523765563964844e-05,0.99951171875,0.0001252889633178711,2.8371810913085938e-05,1.150369644165039e-05,0.0001398324966430664,2.9742717742919922e-05,4.410743713378906e-06,../data/deep_pavements_dataset/dataset/asphalt/6e46cdac6961eee5733b4e890071417f.png
asphalt,3.331899642944336e-05,0.0004744529724121094,0.00015163421630859375,0.97216796875,0.00064849853515625,0.025115966796875,7.748603820800781e-05,0.0008592605590820312,0.00024235248565673828,0.0001665353775024414,../data/deep_pavements_dataset/dataset/asphalt/eaba0a74dc0fbfd4942f95c6c61e7c26.png
asphalt,4.410743713378906e-06,0.00011056661605834961,6.496906280517578e-05,0.99951171875,5.3048133850097656e-05,0.0001233816146850586,1.2993812561035156e-05,0.00010883808135986328,4.756450653076172e-05,1.2814998626708984e-05,../data/deep_pavements_dataset/dataset/asphalt/1252a53fcf9683f563c59f021b17c1f8.png
asphalt,5.245208740234375e-06,7.361173629760742e-05,4.1961669921875e-05,0.9990234375,0.00014412403106689453,0.00019097328186035156,1.3232231140136719e-05,0.0001766681671142578,5.733966827392578e-05,2.9742717742919922e-05,../data/deep_pavements_dataset/dataset/asphalt/95594d0a8164996b0450e98de9b77e22.png
asphalt,9.5367431640625e-07,3.88026237487793e-05,1.0967254638671875e-05,1.0,3.069639205932617e-05,3.6954879760742188e-06,4.887580871582031e-06,4.3332576751708984e-05,2.5451183319091797e-05,5.662441253662109e-06,../data/deep_pavements_dataset/dataset/asphalt/6a0322b6e98ea7aeabf7a6a75c221926.png
asphalt,7.62939453125e-06,0.0007548332214355469,0.0001251697540283203,0.998046875,0.0002567768096923828,0.00024116039276123047,3.641843795776367e-05,0.0003097057342529297,5.137920379638672e-05,2.6226043701171875e-05,../data/deep_pavements_dataset/dataset/asphalt/f4e0829bce9bd6b5fa48b21e983f46bd.png
asphalt,3.618001937866211e-05,0.00473785400390625,0.0014905929565429688,0.9912109375,0.0002713203430175781,0.0003027915954589844,0.0007262229919433594,0.0009326934814453125,0.00020813941955566406,6.246566772460938e-05,../data/deep_pavements_dataset/dataset/asphalt/a491e47c1d5eb027f9edde3119ddece4.png
asphalt,8.541345596313477e-05,0.0008230209350585938,0.0006213188171386719,0.006473541259765625,0.0002357959747314453,0.9912109375,8.404254913330078e-05,0.00037670135498046875,4.4286251068115234e-05,6.54458999633789e-05,../data/deep_pavements_dataset/dataset/asphalt/c12e9a92e269e2eb2937812b77833399.png
asphalt,1.9073486328125e-06,6.812810897827148e-05,1.722574234008789e-05,0.99951171875,5.3882598876953125e-05,3.218650817871094e-05,7.62939453125e-06,9.02414321899414e-05,3.427267074584961e-05,1.1682510375976562e-05,../data/deep_pavements_dataset/dataset/asphalt/a22d3f6de81f8c07275407cb0e372460.png
asphalt,6.878376007080078e-05,0.01157379150390625,0.0007872581481933594,0.978515625,0.0008649826049804688,0.006195068359375,0.0002636909484863281,0.000980377197265625,0.000576019287109375,0.0001703500747680664,../data/deep_pavements_dataset/dataset/asphalt/b8b75ce82f9a2363768a2b1372c5aef6.png
asphalt,3.039836883544922e-06,0.0001195669174194336,6.920099258422852e-05,0.99951171875,8.475780487060547e-05,0.0001609325408935547,2.467632293701172e-05,3.0219554901123047e-05,1.806020736694336e-05,4.0531158447265625e-06,../data/deep_pavements_dataset/dataset/asphalt/005b94f55127ae460c0741eac3a89b25.png
asphalt,0.0005297660827636719,0.14013671875,0.007659912109375,0.73388671875,0.0011749267578125,0.10577392578125,0.0019369125366210938,0.0067596435546875,0.0007948875427246094,0.0011568069458007812,../data/deep_pavements_dataset/dataset/asphalt/3dad46cc2795769bcc25cf2e303815ab.png
asphalt,1.3709068298339844e-06,3.5881996154785156e-05,9.059906005859375e-06,1.0,4.00543212890625e-05,4.172325134277344e-06,5.0067901611328125e-06,8.219480514526367e-05,4.83393669128418e-05,6.973743438720703e-06,../data/deep_pavements_dataset/dataset/asphalt/d8c624a11dffccdb6a81a601614f9dea.png
asphalt,7.510185241699219e-06,0.00022673606872558594,0.00011581182479858398,0.9990234375,0.00011581182479858398,7.480382919311523e-05,1.9788742065429688e-05,0.0001633167266845703,0.00013756752014160156,2.6226043701171875e-05,../data/deep_pavements_dataset/dataset/asphalt/94af11cfb687e7a28c35007837297192.png
asphalt,5.245208740234375e-06,0.00015115737915039062,4.9054622650146484e-05,0.99951171875,0.00015115737915039062,8.881092071533203e-05,2.014636993408203e-05,0.000148773193359375,5.221366882324219e-05,1.0311603546142578e-05,../data/deep_pavements_dataset/dataset/asphalt/5638101ac09a1f09d1bba8621830f61d.png
asphalt,1.6689300537109375e-06,5.3882598876953125e-05,1.0132789611816406e-05,0.99951171875,5.221366882324219e-05,1.1861324310302734e-05,6.258487701416016e-06,9.912252426147461e-05,5.829334259033203e-05,8.165836334228516e-06,../data/deep_pavements_dataset/dataset/asphalt/c74ff58c1907249278d21d15f906756d.png
asphalt,1.919269561767578e-05,0.0001418590545654297,4.982948303222656e-05,0.9990234375,0.00030994415283203125,0.0001608133316040039,2.0444393157958984e-05,0.0002491474151611328,7.838010787963867e-05,1.7464160919189453e-05,../data/deep_pavements_dataset/dataset/asphalt/7d1e4267341339c1874fc4ef0fe0074e.png
asphalt,3.987550735473633e-05,0.0005006790161132812,0.00010830163955688477,0.99462890625,0.00406646728515625,0.0002639293670654297,2.962350845336914e-05,0.0002639293670654297,9.41157341003418e-05,2.1338462829589844e-05,../data/deep_pavements_dataset/dataset/asphalt/09c260be10e1f9bf79f7d5bd5096582a.png
asphalt,9.5367431640625e-06,0.00010716915130615234,2.110004425048828e-05,0.99951171875,0.00020015239715576172,5.060434341430664e-05,7.867813110351562e-06,0.00015354156494140625,3.7610530853271484e-05,6.735324859619141e-06,../data/deep_pavements_dataset/dataset/asphalt/461c8e35687d9a7349182ad7b32eb887.png
asphalt,1.5616416931152344e-05,0.0003345012664794922,0.00011742115020751953,0.9970703125,0.0016469955444335938,0.00014841556549072266,3.4689903259277344e-05,0.0002906322479248047,0.00017082691192626953,4.32133674621582e-05,../data/deep_pavements_dataset/dataset/asphalt/8634b6b5607c94fb2070f2e595a1f3b2.png
asphalt,5.0067901611328125e-06,0.00018513202667236328,3.4749507904052734e-05,0.9990234375,0.00011402368545532227,0.00028228759765625,2.390146255493164e-05,0.00023031234741210938,7.134675979614258e-05,1.1622905731201172e-05,../data/deep_pavements_dataset/dataset/asphalt/8bdef028268f18cac2e176467d3bc2c8.png
asphalt,8.124113082885742e-05,0.00356292724609375,0.0022296905517578125,0.89990234375,0.0006003379821777344,0.0919189453125,0.00019788742065429688,0.001194000244140625,0.00020420551300048828,0.0002970695495605469,../data/deep_pavements_dataset/dataset/asphalt/89e619299b75fa651fca2e7af49934b1.png
asphalt,2.9206275939941406e-06,7.957220077514648e-05,7.957220077514648e-05,0.9990234375,6.914138793945312e-05,0.0006070137023925781,1.7762184143066406e-05,0.00013327598571777344,5.4717063903808594e-05,3.93986701965332e-05,../data/deep_pavements_dataset/dataset/asphalt/0d2ec97e0bd0238240ef11601a82d35f.png
asphalt,3.2186508178710938e-06,0.00011056661605834961,2.282857894897461e-05,0.99951171875,9.912252426147461e-05,9.02414321899414e-05,1.8596649169921875e-05,0.00019407272338867188,8.881092071533203e-05,1.1265277862548828e-05,../data/deep_pavements_dataset/dataset/asphalt/26f4b4ad01b1f3dd1240742a1320f9ae.png
asphalt,1.239776611328125e-05,0.00039768218994140625,0.00016319751739501953,0.998046875,0.00034546852111816406,0.0002301931381225586,5.054473876953125e-05,0.0004038810729980469,0.00011754035949707031,2.390146255493164e-05,../data/deep_pavements_dataset/dataset/asphalt/91e504c12067e6e39e79524e461edfb3.png
asphalt,3.2186508178710938e-06,0.00011587142944335938,2.0444393157958984e-05,0.99951171875,9.310245513916016e-05,5.823373794555664e-05,2.3543834686279297e-05,0.0001766681671142578,9.310245513916016e-05,1.043081283569336e-05,../data/deep_pavements_dataset/dataset/asphalt/64430cef573a7a46366db5d68560b39e.png
asphalt,1.0609626770019531e-05,0.00023031234741210938,2.9742717742919922e-05,0.9990234375,0.00020325183868408203,3.069639205932617e-05,1.6689300537109375e-05,0.00011050701141357422,0.00020325183868408203,2.2113323211669922e-05,../data/deep_pavements_dataset/dataset/asphalt/b520a9f1538f9496b5e86663dfaaa00e.png
asphalt,6.973743438720703e-06,0.000606536865234375,0.0001271963119506836,0.99853515625,0.00018215179443359375,0.0001938343048095703,3.820657730102539e-05,0.00011396408081054688,4.13060188293457e-05,1.722574234008789e-05,../data/deep_pavements_dataset/dataset/asphalt/30a9888988c8b7e2038c14a076470707.png
asphalt,1.2516975402832031e-06,3.707408905029297e-05,7.271766662597656e-06,1.0,1.4722347259521484e-05,3.7550926208496094e-06,3.159046173095703e-06,3.069639205932617e-05,9.834766387939453e-06,1.5497207641601562e-06,../data/deep_pavements_dataset/dataset/asphalt/abce97af566decfba11fe33b56d048ba.png
asphalt,4.76837158203125e-06,0.0001766681671142578,6.598234176635742e-05,0.9990234375,0.0001252889633178711,7.134675979614258e-05,3.0219554901123047e-05,0.0001659393310546875,9.906291961669922e-05,1.2576580047607422e-05,../data/deep_pavements_dataset/dataset/asphalt/1ea506530f3488a64d361daf6f0a9b37.png
asphalt,5.0067901611328125e-06,0.00020015239715576172,4.3272972106933594e-05,0.9990234375,0.00012922286987304688,0.00012922286987304688,3.11732292175293e-05,0.00020325183868408203,0.0001418590545654297,1.0967254638671875e-05,../data/deep_pavements_dataset/dataset/asphalt/31a7a1f3b601ba9746c810764cdfa2d9.png
asphalt,6.318092346191406e-06,0.0003349781036376953,3.93986701965332e-05,0.99853515625,0.0001583099365234375,0.0003147125244140625,5.2988529205322266e-05,0.0002130270004272461,0.00010216236114501953,1.341104507446289e-05,../data/deep_pavements_dataset/dataset/asphalt/59248cc1d8f4000f5fc1d7e267b06fd4.png
asphalt,3.874301910400391e-06,0.00023043155670166016,6.705522537231445e-05,0.9990234375,0.00011050701141357422,0.00011581182479858398,2.282857894897461e-05,0.0001766681671142578,5.3048133850097656e-05,1.9788742065429688e-05,../data/deep_pavements_dataset/dataset/asphalt/4ea555c215047ea547502e317a176297.png
asphalt,1.71661376953125e-05,0.001407623291015625,0.0005598068237304688,0.08984375,0.00030922889709472656,0.90771484375,4.667043685913086e-05,0.00010687112808227539,2.205371856689453e-05,7.11679458618164e-05,../data/deep_pavements_dataset/dataset/asphalt/d1dcf1bc84005829a9c8e4fb2243686f.png
asphalt,1.6689300537109375e-05,0.00030493736267089844,3.8743019104003906e-05,0.998046875,0.00044345855712890625,0.00032448768615722656,3.641843795776367e-05,0.0005693435668945312,0.00017917156219482422,2.9265880584716797e-05,../data/deep_pavements_dataset/dataset/asphalt/a0405703396fccaeacaeeab7c2ae4015.png
asphalt,4.76837158203125e-06,0.0001558065414428711,4.982948303222656e-05,0.9990234375,0.000148773193359375,0.00019097328186035156,1.8894672393798828e-05,0.0001766681671142578,0.00017118453979492188,2.2113323211669922e-05,../data/deep_pavements_dataset/dataset/asphalt/4a5210a03f697c34ffdd028c09baab1d.png
asphalt,2.6226043701171875e-06,0.00013136863708496094,2.9742717742919922e-05,0.99951171875,5.561113357543945e-05,1.3232231140136719e-05,7.987022399902344e-06,0.00010389089584350586,1.4722347259521484e-05,6.854534149169922e-06,../data/deep_pavements_dataset/dataset/asphalt/2c428513132c663708fce870ffebf8bb.png
asphalt,6.657838821411133e-05,0.0043182373046875,0.00060272216796875,0.9921875,0.0005488395690917969,0.0007987022399902344,0.00012058019638061523,0.0007500648498535156,0.0003771781921386719,8.684396743774414e-05,../data/deep_pavements_dataset/dataset/asphalt/c97a2e3adcb226fecb790ac7e157df83.png
asphalt,5.066394805908203e-06,0.0002734661102294922,7.027387619018555e-05,0.9990234375,0.00010222196578979492,0.0002570152282714844,2.1398067474365234e-05,0.0001583099365234375,0.00010061264038085938,2.1398067474365234e-05,../data/deep_pavements_dataset/dataset/asphalt/e09f9439bb07216f4348ad6449085d4c.png
asphalt,4.661083221435547e-05,0.0022449493408203125,0.00036644935607910156,0.99462890625,0.0008521080017089844,0.0004284381866455078,0.0001575946807861328,0.000995635986328125,0.0003085136413574219,7.56382942199707e-05,../data/deep_pavements_dataset/dataset/asphalt/c93d218896c2a01f21ee5a84dd373923.png
asphalt,3.516674041748047e-06,0.0001354217529296875,2.014636993408203e-05,0.99951171875,6.204843521118164e-05,0.00010228157043457031,1.2576580047607422e-05,0.00012922286987304688,6.204843521118164e-05,8.821487426757812e-06,../data/deep_pavements_dataset/dataset/asphalt/cca76b86b12c7067124616ca02ddff4f.png
asphalt,2.2709369659423828e-05,0.0005173683166503906,0.0003237724304199219,0.99560546875,0.0002224445343017578,0.002391815185546875,7.224082946777344e-05,0.0005679130554199219,0.00024437904357910156,0.00011724233627319336,../data/deep_pavements_dataset/dataset/asphalt/a2dc1da57c84b69572143d6c7d9c363e.png
asphalt,1.5139579772949219e-05,0.004062652587890625,0.0007753372192382812,0.99365234375,0.00028514862060546875,0.0003662109375,0.00011342763900756836,0.0005006790161132812,7.325410842895508e-05,2.8252601623535156e-05,../data/deep_pavements_dataset/dataset/asphalt/f34fea31d6a3145fe80c3f8e1e266559.png
asphalt,7.152557373046875e-06,0.00012922286987304688,4.13060188293457e-05,0.9990234375,0.00021636486053466797,5.4717063903808594e-05,1.722574234008789e-05,0.00022327899932861328,0.00010383129119873047,1.6689300537109375e-05,../data/deep_pavements_dataset/dataset/asphalt/342d25c9c11328858efeb5a13ff7dad4.png
asphalt,2.384185791015625e-06,5.4717063903808594e-05,1.9490718841552734e-05,0.99951171875,0.00010389089584350586,5.4717063903808594e-05,1.1146068572998047e-05,0.00011587142944335938,4.470348358154297e-05,1.2993812561035156e-05,../data/deep_pavements_dataset/dataset/asphalt/ee6fee60c804b834ffe3435aba8b2cdc.png
asphalt,9.357929229736328e-06,0.00011223554611206055,1.5437602996826172e-05,0.9990234375,0.00029587745666503906,8.344650268554688e-05,1.7762184143066406e-05,0.0002377033233642578,0.0001232624053955078,1.5437602996826172e-05,../data/deep_pavements_dataset/dataset/asphalt/5bfb0bdbd21c0e3747e5b63008a7b9a6.png
asphalt,0.00031280517578125,0.2509765625,0.004741668701171875,0.72607421875,0.0015878677368164062,0.01248931884765625,0.0009784698486328125,0.0019159317016601562,0.0007739067077636719,0.00022876262664794922,../data/deep_pavements_dataset/dataset/asphalt/32f142c693e41c3584dec4c03bca13f9.png
asphalt,3.2782554626464844e-06,0.00026035308837890625,0.00012111663818359375,0.99658203125,0.00011557340621948242,0.0024700164794921875,2.5391578674316406e-05,0.0001875162124633789,3.8683414459228516e-05,7.939338684082031e-05,../data/deep_pavements_dataset/dataset/asphalt/c735146462ba3469afee69bb0ec5c571.png
asphalt,7.37309455871582e-05,0.00244140625,0.0010499954223632812,0.98486328125,0.0022220611572265625,0.00604248046875,0.00022709369659423828,0.0016260147094726562,0.0010833740234375,0.0003628730773925781,../data/deep_pavements_dataset/dataset/asphalt/5069005bbb3f6bd3debacead10479abb.png
asphalt,1.8477439880371094e-06,7.599592208862305e-05,2.0444393157958984e-05,0.99951171875,4.5359134674072266e-05,1.043081283569336e-05,8.821487426757812e-06,6.300210952758789e-05,0.00010228157043457031,9.357929229736328e-06,../data/deep_pavements_dataset/dataset/asphalt/57a92574be7393a48e7bd104fed02b9f.png
